order_id,order_date,order_status,customer_id,store_view,payment_method,sku,product_name,category,qty_ordered,price,discount_amount,price_after_discount,row_total,shipping_amount,coupon_code,currency
ORD105423,2024-06-05,processing,CUST3562,default,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,91.7,0.0,91.7,183.4,0.0,,EUR
ORD105424,2024-06-05,complete,CUST4074,en_us,bank_transfer,SKU009,Lunettes Soleil,Accessoires,1,94.77,0.0,94.77,94.77,3.9,,EUR
ORD105425,2024-06-05,complete,CUST8906,fr_be,cash_on_delivery,SKU005,Montre Solar,Électronique,2,195.95,0.0,195.95,391.9,3.9,,EUR
ORD105426,2024-06-05,complete,CUST6155,fr_be,bank_transfer,SKU004,Sac Weekend,Accessoires,3,132.79,0.0,132.79,398.37,3.9,,EUR
ORD105427,2024-06-05,complete,CUST8439,en_us,credit_card,SKU003,Jean Classic,Vêtements,4,59.31,0.0,59.31,237.24,5.9,WELCOME15,EUR
ORD105428,2024-06-05,complete,CUST9451,en_us,paypal,SKU005,Montre Solar,Électronique,1,204.95,0.0,204.95,204.95,3.9,,EUR
ORD105429,2024-06-05,processing,CUST4514,fr_be,bank_transfer,SKU006,Casquette Logo,Accessoires,4,15.01,0.0,15.01,60.04,0.0,,EUR
ORD105429,2024-06-05,processing,CUST4514,fr_be,bank_transfer,SKU010,Chargeur USB-C,Électronique,2,25.8,0.0,25.8,51.6,0.0,,EUR
ORD105430,2024-06-05,closed,CUST7962,en_us,paypal,SKU006,Casquette Logo,Accessoires,2,14.36,0.0,14.36,28.72,3.9,,EUR
ORD105431,2024-06-05,closed,CUST4150,fr_be,paypal,SKU002,T-shirt Basic,Vêtements,3,18.74,0.0,18.74,56.22,3.9,,EUR
ORD105432,2024-06-05,processing,CUST5694,default,cash_on_delivery,SKU007,Veste Hiver,Vêtements,4,151.45,0.0,151.45,605.8,5.9,,EUR
ORD105433,2024-06-05,pending,CUST3484,fr_be,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,9.05,0.0,9.05,18.1,9.9,BF2024,EUR
ORD105434,2024-06-05,complete,CUST9938,default,credit_card,SKU001,Sneaker Alpha,Chaussures,3,70.19,0.0,70.19,210.57,0.0,,EUR
ORD105435,2024-06-05,complete,CUST4434,default,bank_transfer,SKU007,Veste Hiver,Vêtements,3,150.76,0.0,150.76,452.28,3.9,,EUR
ORD105435,2024-06-05,complete,CUST4434,default,bank_transfer,SKU004,Sac Weekend,Accessoires,1,129.17,0.0,129.17,129.17,3.9,,EUR
ORD105436,2024-06-05,pending,CUST5288,fr_be,paypal,SKU003,Jean Classic,Vêtements,4,60.46,0.0,60.46,241.84,5.9,,EUR
ORD105437,2024-06-05,complete,CUST5832,fr_be,paypal,SKU005,Montre Solar,Électronique,1,190.3,0.0,190.3,190.3,5.9,SUMMER10,EUR
ORD105438,2024-06-06,canceled,CUST9905,en_us,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,2,73.6,0.0,73.6,147.2,0.0,,EUR
ORD105439,2024-06-06,complete,CUST2645,en_us,cash_on_delivery,SKU004,Sac Weekend,Accessoires,3,130.4,0.0,130.4,391.2,5.9,,EUR
ORD105440,2024-06-06,complete,CUST6532,fr_be,bank_transfer,SKU001,Sneaker Alpha,Chaussures,1,80.37,0.0,80.37,80.37,9.9,,EUR
ORD105441,2024-06-06,complete,CUST4084,fr_be,bank_transfer,SKU004,Sac Weekend,Accessoires,1,123.64,0.0,123.64,123.64,5.9,FREESHIP,EUR
ORD105441,2024-06-06,complete,CUST4084,fr_be,bank_transfer,SKU002,T-shirt Basic,Vêtements,3,21.25,0.0,21.25,63.75,5.9,FREESHIP,EUR
ORD105442,2024-06-06,complete,CUST8688,en_us,paypal,SKU003,Jean Classic,Vêtements,3,64.35,0.0,64.35,193.05,3.9,,EUR
ORD105443,2024-06-06,complete,CUST4812,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,4,20.77,0.0,20.77,83.08,5.9,,EUR
ORD105444,2024-06-06,complete,CUST8153,en_us,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,23.98,0.0,23.98,47.96,3.9,,EUR
ORD105445,2024-06-06,closed,CUST3020,en_us,bank_transfer,SKU008,Chaussettes Pack,Vêtements,2,9.63,0.0,9.63,19.26,5.9,,EUR
ORD105446,2024-06-06,complete,CUST2367,default,credit_card,SKU002,T-shirt Basic,Vêtements,1,20.68,0.0,20.68,20.68,3.9,,EUR
ORD105447,2024-06-06,complete,CUST6355,default,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,3,10.34,0.0,10.34,31.02,9.9,,EUR
ORD105447,2024-06-06,complete,CUST6355,default,cash_on_delivery,SKU003,Jean Classic,Vêtements,3,61.0,3.05,57.95,173.85,9.9,,EUR
ORD105448,2024-06-07,complete,CUST7583,en_us,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,3,89.1,0.0,89.1,267.3,0.0,,EUR
ORD105449,2024-06-07,complete,CUST4482,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,1,77.42,0.0,77.42,77.42,0.0,,EUR
ORD105449,2024-06-07,complete,CUST4482,default,cash_on_delivery,SKU006,Casquette Logo,Accessoires,4,15.22,0.0,15.22,60.88,0.0,,EUR
ORD105450,2024-06-07,processing,CUST5146,en_us,paypal,SKU006,Casquette Logo,Accessoires,1,15.59,0.0,15.59,15.59,5.9,,EUR
ORD105451,2024-06-07,complete,CUST1298,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,3,119.98,0.0,119.98,359.94,0.0,SUMMER10,EUR
ORD105452,2024-06-07,complete,CUST8552,default,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,1,80.85,0.0,80.85,80.85,0.0,,EUR
ORD105452,2024-06-07,complete,CUST8552,default,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,4,85.91,0.0,85.91,343.64,0.0,,EUR
ORD105453,2024-06-07,canceled,CUST6435,default,bank_transfer,SKU003,Jean Classic,Vêtements,0,60.38,0.0,60.38,0.0,5.9,,EUR
ORD105454,2024-06-07,complete,CUST2661,default,cash_on_delivery,SKU001,Sneaker Alpha,Chaussures,1,85.83,0.0,85.83,85.83,0.0,,EUR
ORD105455,2024-06-07,processing,CUST1729,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,1,23.48,0.0,23.48,23.48,0.0,,EUR
ORD105456,2024-06-07,processing,CUST5947,default,bank_transfer,SKU001,Sneaker Alpha,Chaussures,4,77.29,3.86,73.43,293.72,0.0,,EUR
ORD105456,2024-06-07,processing,CUST5947,default,bank_transfer,SKU002,T-shirt Basic,Vêtements,2,18.68,0.0,18.68,37.36,0.0,,EUR
ORD105457,2024-06-07,processing,CUST5468,default,cash_on_delivery,SKU005,Montre Solar,Électronique,2,185.49,18.55,166.94,333.88,0.0,,EUR
ORD105458,2024-06-07,complete,CUST7749,fr_be,paypal,SKU004,Sac Weekend,Accessoires,1,132.54,0.0,132.54,132.54,0.0,,EUR
ORD105459,2024-06-07,complete,CUST6579,default,cash_on_delivery,SKU003,Jean Classic,Vêtements,1,60.24,0.0,60.24,60.24,3.9,,EUR
ORD105460,2024-06-07,processing,CUST5639,default,bank_transfer,SKU004,Sac Weekend,Accessoires,1,134.85,0.0,134.85,134.85,9.9,,EUR
ORD105461,2024-06-07,complete,CUST7556,en_us,bank_transfer,SKU007,Veste Hiver,Vêtements,3,142.86,0.0,142.86,428.58,0.0,,EUR
ORD105461,2024-06-07,complete,CUST7556,en_us,bank_transfer,SKU010,Chargeur USB-C,Électronique,2,24.1,2.41,21.69,43.38,0.0,,EUR
ORD105462,2024-06-07,processing,CUST6024,fr_be,cash_on_delivery,SKU005,Montre Solar,Électronique,2,206.54,0.0,206.54,413.08,3.9,,EUR
ORD105463,2024-06-07,complete,CUST8998,en_us,credit_card,SKU008,Chaussettes Pack,Vêtements,4,10.08,0.5,9.58,38.32,0.0,,EUR
ORD105464,2024-06-07,complete,CUST5044,en_us,credit_card,SKU002,T-shirt Basic,Vêtements,4,19.96,2.99,16.97,67.88,0.0,,EUR
ORD105465,2024-06-08,complete,CUST4862,default,credit_card,SKU006,Casquette Logo,Accessoires,4,12.87,0.0,12.87,51.48,0.0,,EUR
ORD105466,2024-06-08,complete,CUST1027,fr_be,credit_card,SKU004,Sac Weekend,Accessoires,3,119.99,0.0,119.99,359.97,3.9,,EUR
ORD105467,2024-06-08,complete,CUST8549,default,bank_transfer,SKU008,Chaussettes Pack,Vêtements,1,9.42,0.0,9.42,9.42,3.9,,EUR
ORD105468,2024-06-08,complete,CUST4934,default,credit_card,SKU003,Jean Classic,Vêtements,1,60.73,0.0,60.73,60.73,3.9,,EUR
ORD105469,2024-06-08,complete,CUST7811,default,bank_transfer,SKU004,Sac Weekend,Accessoires,1,129.43,12.94,116.49,116.49,5.9,,EUR
ORD105469,2024-06-08,complete,CUST7811,default,bank_transfer,SKU006,Casquette Logo,Accessoires,2,13.01,1.95,11.06,22.12,5.9,,EUR
ORD105469,2024-06-08,complete,CUST7811,default,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,91.69,0.0,91.69,183.38,5.9,,EUR
ORD105470,2024-06-08,complete,CUST5933,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,2,18.93,0.0,18.93,37.86,0.0,,EUR
ORD105471,2024-06-08,pending,CUST1480,en_us,bank_transfer,SKU004,Sac Weekend,Accessoires,1,123.24,18.49,104.75,104.75,0.0,,EUR
ORD105472,2024-06-08,canceled,CUST4211,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,2,135.05,0.0,135.05,270.1,9.9,,EUR
ORD105473,2024-06-08,processing,CUST2367,fr_be,bank_transfer,SKU009,Lunettes Soleil,Accessoires,3,89.93,0.0,89.93,269.79,0.0,,EUR
ORD105474,2024-06-08,processing,CUST6326,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,1,63.86,0.0,63.86,63.86,0.0,,EUR
ORD105475,2024-06-08,processing,CUST4468,fr_be,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,2,9.84,0.0,9.84,19.68,5.9,,EUR
ORD105475,2024-06-08,processing,CUST4468,fr_be,cash_on_delivery,SKU004,Sac Weekend,Accessoires,1,123.45,0.0,123.45,123.45,5.9,,EUR
ORD105476,2024-06-08,pending,CUST1002,fr_be,cash_on_delivery,SKU005,Montre Solar,Électronique,2,194.61,19.46,175.15,350.3,3.9,FREESHIP,EUR
ORD105477,2024-06-08,complete,CUST2250,default,credit_card,SKU008,Chaussettes Pack,Vêtements,2,10.34,0.52,9.82,19.64,3.9,,EUR
ORD105477,2024-06-08,complete,CUST2250,default,credit_card,SKU008,Chaussettes Pack,Vêtements,4,10.59,0.53,10.06,40.24,3.9,,EUR
ORD105477,2024-06-08,complete,CUST2250,default,credit_card,SKU007,Veste Hiver,Vêtements,1,146.35,0.0,146.35,146.35,3.9,,EUR
ORD105478,2024-06-08,processing,CUST4105,fr_be,credit_card,SKU006,Casquette Logo,Accessoires,3,16.13,0.0,16.13,48.39,9.9,SUMMER10,EUR
ORD105479,2024-06-08,processing,CUST4293,fr_be,cash_on_delivery,SKU003,Jean Classic,Vêtements,1,61.2,0.0,61.2,61.2,5.9,,EUR
ORD105480,2024-06-08,processing,CUST5284,default,bank_transfer,SKU007,Veste Hiver,Vêtements,2,145.09,0.0,145.09,290.18,9.9,,EUR
ORD105480,2024-06-08,processing,CUST5284,default,bank_transfer,SKU008,Chaussettes Pack,Vêtements,4,9.0,0.0,9.0,36.0,9.9,,EUR
ORD105481,2024-06-08,complete,CUST7387,fr_be,paypal,SKU007,Veste Hiver,Vêtements,4,145.12,7.26,137.86,551.44,5.9,,EUR
ORD105482,2024-06-08,complete,CUST4808,fr_be,paypal,SKU009,Lunettes Soleil,Accessoires,1,84.23,0.0,84.23,84.23,0.0,,EUR
ORD105482,2024-06-08,complete,CUST4808,fr_be,paypal,SKU009,Lunettes Soleil,Accessoires,1,90.57,0.0,90.57,90.57,0.0,,EUR
ORD105483,2024-06-08,complete,CUST1019,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,2,19.26,0.0,19.26,38.52,0.0,,EUR
ORD105483,2024-06-08,complete,CUST1019,en_us,cash_on_delivery,SKU005,Montre Solar,Électronique,1,187.75,0.0,187.75,187.75,0.0,,EUR
ORD105484,2024-06-08,complete,CUST9848,en_us,bank_transfer,SKU007,Veste Hiver,Vêtements,3,139.39,0.0,139.39,418.17,5.9,,EUR
ORD105485,2024-06-08,complete,CUST4421,en_us,bank_transfer,SKU001,Sneaker Alpha,Chaussures,4,74.16,0.0,74.16,296.64,9.9,,EUR
ORD105485,2024-06-08,complete,CUST4421,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,1,61.55,0.0,61.55,61.55,9.9,,EUR
ORD105486,2024-06-08,processing,CUST6134,fr_be,credit_card,SKU001,Sneaker Alpha,Chaussures,3,84.66,0.0,84.66,253.98,0.0,,EUR
ORD105487,2024-06-08,processing,CUST7039,default,paypal,SKU008,Chaussettes Pack,Vêtements,2,9.31,0.47,8.84,17.68,0.0,,EUR
ORD105488,2024-06-08,processing,CUST6488,fr_be,credit_card,SKU004,Sac Weekend,Accessoires,4,130.31,13.03,117.28,469.12,0.0,,EUR
ORD105489,2024-06-09,processing,CUST8907,default,credit_card,SKU003,Jean Classic,Vêtements,1,59.06,2.95,56.11,56.11,0.0,,EUR
ORD105490,2024-06-09,closed,CUST3276,en_us,bank_transfer,SKU006,Casquette Logo,Accessoires,2,13.89,0.0,13.89,27.78,5.9,,EUR
ORD105490,2024-06-09,closed,CUST3276,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,2,61.23,0.0,61.23,122.46,5.9,,EUR
ORD105491,2024-06-09,complete,CUST8613,default,paypal,SKU004,Sac Weekend,Accessoires,2,133.14,0.0,133.14,266.28,0.0,,EUR
ORD105491,2024-06-09,complete,CUST8613,default,paypal,SKU004,Sac Weekend,Accessoires,2,124.1,0.0,124.1,248.2,0.0,,EUR
ORD105491,2024-06-09,complete,CUST8613,default,paypal,SKU006,Casquette Logo,Accessoires,2,14.77,1.48,13.29,26.58,0.0,,EUR
ORD105492,2024-06-09,processing,CUST9144,default,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,4,9.83,0.0,9.83,39.32,0.0,,EUR
ORD105492,2024-06-09,processing,CUST9144,default,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,4,9.94,0.0,9.94,39.76,0.0,,EUR
ORD105492,2024-06-09,processing,CUST9144,default,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,3,82.75,0.0,82.75,248.25,0.0,,EUR
ORD105493,2024-06-09,complete,CUST5801,fr_be,cash_on_delivery,SKU005,Montre Solar,Électronique,1,203.04,0.0,203.04,203.04,0.0,,EUR
ORD105494,2024-06-09,complete,CUST6551,default,paypal,SKU003,Jean Classic,Vêtements,3,64.36,0.0,64.36,193.08,5.9,,EUR
ORD105495,2024-06-09,processing,CUST5894,en_us,credit_card,SKU008,Chaussettes Pack,Vêtements,4,9.64,0.0,9.64,38.56,9.9,,EUR
ORD105496,2024-06-09,complete,CUST2296,default,credit_card,SKU004,Sac Weekend,Accessoires,3,126.4,0.0,126.4,379.2,5.9,,EUR
ORD105497,2024-06-09,closed,CUST5744,default,credit_card,SKU008,Chaussettes Pack,Vêtements,4,10.68,0.0,10.68,42.72,3.9,,EUR
ORD105498,2024-06-09,pending,CUST6531,fr_be,cash_on_delivery,SKU006,Casquette Logo,Accessoires,2,15.35,2.3,13.05,26.1,0.0,,EUR
ORD105499,2024-06-09,complete,CUST3798,en_us,paypal,SKU001,Sneaker Alpha,Chaussures,1,83.63,0.0,83.63,83.63,3.9,,EUR
ORD105500,2024-06-09,processing,CUST5320,fr_be,credit_card,SKU010,Chargeur USB-C,Électronique,1,23.18,0.0,23.18,23.18,0.0,FREESHIP,EUR
ORD105500,2024-06-09,processing,CUST5320,fr_be,credit_card,SKU007,Veste Hiver,Vêtements,4,140.54,0.0,140.54,562.16,0.0,FREESHIP,EUR
ORD105500,2024-06-09,processing,CUST5320,fr_be,credit_card,SKU001,Sneaker Alpha,Chaussures,2,78.85,0.0,78.85,157.7,0.0,FREESHIP,EUR
ORD105501,2024-06-09,closed,CUST2878,default,cash_on_delivery,SKU009,Lunettes Soleil,Accessoires,3,88.86,13.33,75.53,226.59,3.9,,EUR
ORD105502,2024-06-09,complete,CUST6245,default,bank_transfer,SKU007,Veste Hiver,Vêtements,4,159.67,0.0,159.67,638.68,0.0,FREESHIP,EUR
ORD105503,2024-06-09,processing,CUST6482,en_us,credit_card,SKU006,Casquette Logo,Accessoires,1,16.26,0.0,16.26,16.26,5.9,,EUR
ORD105503,2024-06-09,processing,CUST6482,en_us,credit_card,SKU004,Sac Weekend,Accessoires,1,124.2,0.0,124.2,124.2,5.9,,EUR
ORD105504,2024-06-09,complete,CUST6158,default,credit_card,SKU005,Montre Solar,Électronique,2,184.47,0.0,184.47,368.94,0.0,,EUR
ORD105505,2024-06-09,complete,CUST8845,default,paypal,SKU010,Chargeur USB-C,Électronique,2,25.06,2.51,22.55,45.1,0.0,,EUR
ORD105506,2024-06-09,processing,CUST3912,fr_be,credit_card,SKU006,Casquette Logo,Accessoires,4,15.76,0.0,15.76,63.04,3.9,,EUR
ORD105506,2024-06-09,processing,CUST3912,fr_be,credit_card,SKU009,Lunettes Soleil,Accessoires,4,92.83,0.0,92.83,371.32,3.9,,EUR
ORD105507,2024-06-09,complete,CUST1871,default,cash_on_delivery,SKU006,Casquette Logo,Accessoires,3,15.82,0.0,15.82,47.46,3.9,,EUR
ORD105508,2024-06-09,complete,CUST7507,default,credit_card,SKU001,Sneaker Alpha,Chaussures,3,87.42,0.0,87.42,262.26,0.0,,EUR
ORD105508,2024-06-09,complete,CUST7507,default,credit_card,SKU004,Sac Weekend,Accessoires,2,121.84,0.0,121.84,243.68,0.0,,EUR
ORD105509,2024-06-09,processing,CUST9113,default,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,2,18.9,0.0,18.9,37.8,3.9,,EUR
ORD105510,2024-06-10,canceled,CUST5499,default,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,0,24.9,0.0,24.9,0.0,9.9,,EUR
ORD105511,2024-06-10,processing,CUST8268,default,bank_transfer,SKU008,Chaussettes Pack,Vêtements,4,10.54,0.53,10.01,40.04,9.9,BF2024,EUR
ORD105512,2024-06-10,complete,CUST1501,default,paypal,SKU002,T-shirt Basic,Vêtements,4,19.45,0.0,19.45,77.8,3.9,,EUR
ORD105513,2024-06-10,processing,CUST2513,en_us,bank_transfer,SKU005,Montre Solar,Électronique,2,179.01,0.0,179.01,358.02,9.9,,EUR
ORD105514,2024-06-10,processing,CUST9724,default,bank_transfer,SKU010,Chargeur USB-C,Électronique,1,27.53,0.0,27.53,27.53,3.9,,EUR
ORD105515,2024-06-10,processing,CUST1257,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,3,93.92,0.0,93.92,281.76,3.9,,EUR
ORD105515,2024-06-10,processing,CUST1257,en_us,credit_card,SKU004,Sac Weekend,Accessoires,4,127.84,6.39,121.45,485.8,3.9,,EUR
ORD105515,2024-06-10,processing,CUST1257,en_us,credit_card,SKU005,Montre Solar,Électronique,1,195.43,29.31,166.12,166.12,3.9,,EUR
ORD105516,2024-06-10,complete,CUST2419,default,credit_card,SKU007,Veste Hiver,Vêtements,1,145.99,14.6,131.39,131.39,0.0,FREESHIP,EUR
ORD105517,2024-06-10,complete,CUST2741,en_us,cash_on_delivery,SKU007,Veste Hiver,Vêtements,4,147.69,0.0,147.69,590.76,3.9,,EUR
ORD105518,2024-06-10,processing,CUST3219,en_us,credit_card,SKU003,Jean Classic,Vêtements,4,57.77,0.0,57.77,231.08,0.0,,EUR
ORD105519,2024-06-10,complete,CUST2160,en_us,cash_on_delivery,SKU003,Jean Classic,Vêtements,1,63.17,0.0,63.17,63.17,9.9,,EUR
ORD105519,2024-06-10,complete,CUST2160,en_us,cash_on_delivery,SKU005,Montre Solar,Électronique,2,218.66,32.8,185.86,371.72,9.9,,EUR
ORD105519,2024-06-10,complete,CUST2160,en_us,cash_on_delivery,SKU008,Chaussettes Pack,Vêtements,2,9.86,0.0,9.86,19.72,9.9,,EUR
ORD105520,2024-06-10,complete,CUST8556,en_us,paypal,SKU004,Sac Weekend,Accessoires,1,135.63,0.0,135.63,135.63,3.9,,EUR
ORD105521,2024-06-10,complete,CUST2218,en_us,bank_transfer,SKU005,Montre Solar,Électronique,1,198.83,0.0,198.83,198.83,0.0,,EUR
ORD105522,2024-06-10,complete,CUST4173,default,credit_card,SKU007,Veste Hiver,Vêtements,3,138.91,0.0,138.91,416.73,0.0,,EUR
ORD105522,2024-06-10,complete,CUST4173,default,credit_card,SKU007,Veste Hiver,Vêtements,4,154.59,0.0,154.59,618.36,0.0,,EUR
ORD105523,2024-06-10,processing,CUST9938,fr_be,paypal,SKU005,Montre Solar,Électronique,2,185.02,0.0,185.02,370.04,3.9,,EUR
ORD105524,2024-06-10,complete,CUST5992,en_us,bank_transfer,SKU003,Jean Classic,Vêtements,2,61.8,0.0,61.8,123.6,9.9,,EUR
ORD105525,2024-06-10,canceled,CUST7293,default,bank_transfer,SKU006,Casquette Logo,Accessoires,0,15.82,0.0,15.82,0.0,9.9,,EUR
ORD105525,2024-06-10,canceled,CUST7293,default,bank_transfer,SKU008,Chaussettes Pack,Vêtements,1,10.23,0.0,10.23,10.23,9.9,,EUR
ORD105525,2024-06-10,canceled,CUST7293,default,bank_transfer,SKU002,T-shirt Basic,Vêtements,0,19.56,0.0,19.56,0.0,9.9,,EUR
ORD105526,2024-06-10,processing,CUST1289,fr_be,paypal,SKU008,Chaussettes Pack,Vêtements,1,9.05,0.0,9.05,9.05,3.9,,EUR
ORD105527,2024-06-10,complete,CUST7705,default,bank_transfer,SKU007,Veste Hiver,Vêtements,3,141.79,14.18,127.61,382.83,5.9,,EUR
ORD105527,2024-06-10,complete,CUST7705,default,bank_transfer,SKU004,Sac Weekend,Accessoires,2,127.04,0.0,127.04,254.08,5.9,,EUR
ORD105528,2024-06-10,processing,CUST9409,en_us,credit_card,SKU009,Lunettes Soleil,Accessoires,2,84.69,0.0,84.69,169.38,0.0,,EUR
ORD105529,2024-06-10,processing,CUST9462,default,paypal,SKU004,Sac Weekend,Accessoires,1,125.35,0.0,125.35,125.35,3.9,,EUR
ORD105530,2024-06-10,complete,CUST9126,default,paypal,SKU002,T-shirt Basic,Vêtements,2,19.9,0.99,18.91,37.82,9.9,,EUR
ORD105531,2024-06-10,closed,CUST4588,default,paypal,SKU005,Montre Solar,Électronique,2,203.75,20.38,183.37,366.74,0.0,,EUR
ORD105531,2024-06-10,closed,CUST4588,default,paypal,SKU008,Chaussettes Pack,Vêtements,1,10.26,0.0,10.26,10.26,0.0,,EUR
ORD105532,2024-06-11,processing,CUST6067,default,credit_card,SKU001,Sneaker Alpha,Chaussures,3,76.04,0.0,76.04,228.12,0.0,,EUR
ORD105533,2024-06-11,processing,CUST3425,en_us,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,26.37,3.96,22.41,44.82,3.9,,EUR
ORD105533,2024-06-11,processing,CUST3425,en_us,cash_on_delivery,SKU010,Chargeur USB-C,Électronique,2,24.28,3.64,20.64,41.28,3.9,,EUR
ORD105534,2024-06-11,complete,CUST1113,fr_be,paypal,SKU002,T-shirt Basic,Vêtements,2,19.75,0.0,19.75,39.5,0.0,,EUR
ORD105534,2024-06-11,complete,CUST1113,fr_be,paypal,SKU002,T-shirt Basic,Vêtements,4,19.29,0.0,19.29,77.16,0.0,,EUR
ORD105535,2024-06-11,complete,CUST5369,fr_be,paypal,SKU010,Chargeur USB-C,Électronique,1,24.4,0.0,24.4,24.4,0.0,,EUR
ORD105536,2024-06-11,complete,CUST4176,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,4,20.58,0.0,20.58,82.32,0.0,,EUR
ORD105537,2024-06-11,processing,CUST7734,en_us,bank_transfer,SKU007,Veste Hiver,Vêtements,4,144.7,0.0,144.7,578.8,3.9,,EUR
ORD105538,2024-06-11,processing,CUST9851,en_us,cash_on_delivery,SKU002,T-shirt Basic,Vêtements,3,19.27,0.0,19.27,57.81,0.0,,EUR
ORD105539,2024-06-11,complete,CUST5224,fr_be,paypal,SKU008,Chaussettes Pack,Vêtements,4,9.69,0.97,8.72,34.88,0.0,,EUR
ORD105540,2024-06-11,complete,CUST8741,default,bank_transfer,SKU003,Jean Classic,Vêtements,2,63.1,0.0,63.1,126.2,0.0,,EUR
ORD105540,2024-06-11,complete,CUST8741,default,bank_transfer,SKU009,Lunettes Soleil,Accessoires,2,91.44,13.72,77.72,155.44,0.0,,EUR
ORD105541,2024-06-11,canceled,CUST7029,default,credit_card,SKU002,T-shirt Basic,Vêtements,0,19.51,0.0,19.51,0.0,0.0,,EUR
ORD105542,2024-06-11,processing,CUST5560,fr_be,credit_card,SKU001,Sneaker Alpha,Chaussures,2,74.08,11.11,62.97,125.94,3.9,,EUR
ORD105543,2024-06-11,canceled,CUST9813,en_us,paypal,SKU003,Jean Classic,Vêtements,0,58.68,0.0,58.68,0.0,5.9,,EUR
ORD105543,2024-06-11,canceled,CUST9813,en_us,paypal,SKU005,Montre Solar,Électronique,0,208.66,31.3,177.36,0.0,5.9,,EUR
ORD105544,2024-06-11,processing,CUST8167,fr_be,paypal,SKU003,Jean Classic,Vêtements,2,58.37,0.0,58.37,116.74,0.0,,EUR
ORD105545,2024-06-11,complete,CUST4723,default,credit_card,SKU005,Montre Solar,Électronique,1,193.95,0.0,193.95,193.95,0.0,,EUR
ORD105546,2024-06-11,pending,CUST5079,default,paypal,SKU001,Sneaker Alpha,Chaussures,2,83.23,0.0,83.23,166.46,0.0,,EUR
ORD105547,2024-06-11,complete,CUST7341,fr_be,credit_card,SKU004,Sac Weekend,Accessoires,1,132.28,19.84,112.44,112.44,9.9,,EUR
ORD105548,2024-06-11,complete,CUST1048,en_us,credit_card,SKU010,Chargeur USB-C,Électronique,1,26.57,0.0,26.57,26.57,0.0,,EUR
ORD105549,2024-06-11,processing,CUST9207,fr_be,bank_transfer,SKU002,T-shirt Basic,Vêtements,1,19.45,0.0,19.45,19.45,0.0,,EUR
ORD105550,2024-06-11,processing,CUST2518,en_us,paypal,SKU007,Veste Hiver,Vêtements,2,158.08,0.0,158.08,316.16,0.0,,EUR
ORD105551,2024-06-11,complete,CUST7518,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,1,77.15,3.86,73.29,73.29,5.9,,EUR
ORD105552,2024-06-11,complete,CUST6626,default,credit_card,SKU005,Montre Solar,Électronique,2,179.92,0.0,179.92,359.84,0.0,,EUR
ORD105553,2024-06-11,processing,CUST7262,fr_be,credit_card,SKU003,Jean Classic,Vêtements,4,60.77,0.0,60.77,243.08,9.9,,EUR
ORD105553,2024-06-11,processing,CUST7262,fr_be,credit_card,SKU003,Jean Classic,Vêtements,2,68.13,6.81,61.32,122.64,9.9,,EUR
ORD105554,2024-06-11,complete,CUST9858,en_us,paypal,SKU006,Casquette Logo,Accessoires,2,15.59,0.78,14.81,29.62,5.9,,EUR
ORD105555,2024-06-12,processing,CUST8833,en_us,credit_card,SKU001,Sneaker Alpha,Chaussures,3,80.06,0.0,80.06,240.18,0.0,,EUR
ORD105555,2024-06-12,processing,CUST8833,en_us,credit_card,SKU005,Montre Solar,Électronique,2,179.07,0.0,179.07,358.14,0.0,,EUR
ORD105556,2024-06-12,complete,CUST3306,fr_be,cash_on_delivery,SKU007,Veste Hiver,Vêtements,4,145.89,0.0,145.89,583.56,5.9,,EUR
